pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
6964,four people performing music outdoors,white man staging hat playing guitar,2.9,NEUTRAL
6966,man white hat playing guitar stage,four people silently standing outdoors,1.6,NEUTRAL
6968,man participating bmx race,man participating race bmxs,4.7,ENTAILMENT
6969,man participating bmx race,man participating bmx race,3.7,CONTRADICTION
6970,man red uniform swiftly making jump dirt bike race,man red uniform making jump dirt bike race,4.4,ENTAILMENT
6974,man participating bmx race,man red uniform making jump dirt bike race,2.8,NEUTRAL
6975,man red uniform racing making jump bike dirt,man participating bmx race,3.6,NEUTRAL
6978,man red uniform making jump dirt bike race,man participating bmx race,3.6,NEUTRAL
6979,happy family posing fireplace,"family, looks happy, posing fireplace",4.5,ENTAILMENT
6980,happy family posing fireplace,sad family posing fireplace,3.5,NEUTRAL
6981,family posing mantel christmas tree,family posing mantel christmas tree,5,ENTAILMENT
6982,family posing mantel christmas tree,family posing mantel christmas tree,3.7,CONTRADICTION
6983,family posing mantel christmas tree,happy family posing fireplace,4,NEUTRAL
6987,family posing mantel christmas tree,happy family posing fireplace,3.4,NEUTRAL
6991,two boys wearing brown shirts tugging rope wooden platform,two girls wearing brown shirts tugging rope wooden platform,3.5,NEUTRAL
6992,two twin preteen boys dueling sticks,two boys wearing brown shirts enthusiastically tugging rope wooden platform,2,NEUTRAL
6993,two girls wearing brown shirts tugging rope wooden platform,two twin preteen boys dueling sticks,1.6,NEUTRAL
6994,two boys wearing brown shirts tugging rope wooden platform,two twin preteen kids dueling sticks,2.4,NEUTRAL
6995,two boys wearing brown shirts tugging rope wooden platform,two twin preteen boys playing cards,2.1,NEUTRAL
6996,two boys wearing brown shirts tugging rope wooden platform,two twin preteen boys dueling sticks,2.6,NEUTRAL
6997,opponent tackling soccer player,soccer player tackled opponent,4.9,ENTAILMENT
6998,soccer player tackled opponent,soccer player tackled opponent,4.3,CONTRADICTION
7000,rugby players tackling,rugby players tackling,3.9,CONTRADICTION
7001,soccer player tackled opponent,people playing rugby tackling,2.6,NEUTRAL
7004,soccer player tackled opponent,rugby players tackling,2.3,NEUTRAL
7005,soccer player tackled opponent,rugby players tackling,1.9,NEUTRAL
7006,"dog, white, standing fallen leaves",white dog standing fallen leaves,4.7,ENTAILMENT
7008,white dog standing leaves ground,one white dog standing leaves ground,5,ENTAILMENT
7009,white dog standing leaves ground,white dog standing leaves ground,4.3,CONTRADICTION
7013,white dog lying fallen leaves,white dog standing leaves ground,3.4,NEUTRAL
7016,two girls playing inside jumper house,two girls playing inside jumper house,4,CONTRADICTION
7019,child light colored clothing standing arms extended outward,child light colored clothing lying arms crossed,3.7,NEUTRAL
7020,two girls playing inside jumper house,child clothing light colored standing arms extended outward,1.3,NEUTRAL
7021,child light colored clothing lying arms crossed,two girls playing inside jumper house,1.4,NEUTRAL
7022,child light colored clothing standing arms extended outward,two girls happily playing inside jumper house,1.9,NEUTRAL
7025,two girls playing inside jumper house,child light colored clothing standing arms extended outward,1.5,NEUTRAL
7026,boy girl playing outdoor gym,boy girl playing outdoor gym,5,ENTAILMENT
7028,children playing playground,kids playing playground,4.9,ENTAILMENT
7035,motocross rider wearing blue black pants,blue black pants worn motocross rider,5,ENTAILMENT
7040,motocross rider wearing blue black pants,"biker blue jacket, black pants white helmet driving recklessly dirt people watch",3.3,NEUTRAL
7045,"biker blue jacket, black pants white helmet driving dirt people watching",motocross rider wearing blue black pants,3.4,NEUTRAL
7054,female wearing pink gloves brown jacket smiling snow,young asian woman pink gloves standing snow,4,NEUTRAL
7056,man drinking orange juice walking,man spilling orange juice standing still,3.2,NEUTRAL
7058,man drinking orange juice walking sunny day,man drinking orange juice walking sunny day,3.7,CONTRADICTION
7060,man drinking orange juice walking sunny day,man drinking orange juice walking,3.3,CONTRADICTION
7061,man drinking orange juice walking sunny day,person drinking orange juice walking,4.4,ENTAILMENT
7063,man drinking orange juice walking sunny day,man drinking orange juice walking,4.3,ENTAILMENT
7066,man inline skates skating skate park,man inline skates skating park built skating,4.7,ENTAILMENT
7070,man inline skates skating skate park,trick performed rollerblader ramp,3.8,NEUTRAL
7074,black dog standing shallow water,black dog standing deep water,3.9,NEUTRAL
7077,black dog red collar amusedly putting face water,black dog standing shallow water,4,NEUTRAL
7081,black dog red collar putting face water,black dog standing shallow water,3.4,NEUTRAL
7082,crowd watching football game,football game watched crowd,5,ENTAILMENT
7083,crowd watching football game,crowd watching football game,4.2,CONTRADICTION
7084,crowd watching football game,crowd watching football game,4.4,ENTAILMENT
7085,group people playing football running field,group football players running field,4.8,ENTAILMENT
7086,group football players running field,group football players standing still field,4.2,NEUTRAL
7087,crowd watching football game,group people playing football running field,3.3,NEUTRAL
7090,crowd watching football game,group football players running field,2.7,NEUTRAL
7092,crowd watching football game,group football players running field,3.8,NEUTRAL
7094,group people standing together looking camera,group people standing together looking camera,3.4,CONTRADICTION
7099,oriental man two women facing camera,group people standing together looking camera,3.8,ENTAILMENT
7100,oriental man two women facing camera,group people standing together looking camera,3.2,CONTRADICTION
7101,oriental man two women facing camera,group people standing together looking camera,4,ENTAILMENT
7103,child sitting red yellow toy car,child sitting red yellow toy car,2.9,CONTRADICTION
7104,small girl riding toy car,small girl riding toy car,4.9,ENTAILMENT
7105,small girl riding toy car,small girl getting toy car,4.2,CONTRADICTION
7108,small girl getting toy car,child sitting red yellow toy car,3.2,NEUTRAL
7110,child sitting toy car colored red yellow,small girl riding toy car,3.9,NEUTRAL
7116,little boy red clothes jumping onto ground,little boy red clothes jumping air,3.6,NEUTRAL
7118,little boy red clothes jumping onto ground,child red outfit jumping trampoline,3.4,NEUTRAL
7119,little boy red clothes jumping air,child red outfit dangerously jumping trampoline,4,NEUTRAL
7120,little boy red clothes jumping air,child red outfit jumping trampoline,3.5,NEUTRAL
7121,child red outfit jumping trampoline,little boy red clothes jumping air,4,ENTAILMENT
7123,black dog playing brown dog sand,black dog attacking brown dog sand,3.8,NEUTRAL
7124,brown dog black dog frolicking sand,brown dog black dog playing sand,4.5,ENTAILMENT
7125,brown dog black dog playing sand,brown dog black dog playing sand,3.8,CONTRADICTION
7126,brown dog black dog frolicking sand,black dog playing brown dog sand,4.4,ENTAILMENT
7127,black dog playing brown dog sand,brown dog black dog playing sand,4,CONTRADICTION
7133,woman three men posing photo,woman posing three men photo,3.5,NEUTRAL
7138,woman three men posing motionlessly photo,three men woman posing picture,4.5,ENTAILMENT
7139,woman three men denying photo,three men woman posing picture,4,NEUTRAL
7143,young boy covered grass jumping near wooden fence,young boy covered grass jumping near wooden fence,3.4,CONTRADICTION
7144,young boy jumping covering nearby wooden fence grass,young boy covered grass jumping near wooden fence,3.2,NEUTRAL
7145,wet boy cheerfully jumping around dirty wet grass,wet boy jumping around dirty wet grass,4.9,ENTAILMENT
7150,wet boy jumping around dirty wet grass,young boy covered grass jumping near wooden fence,3.1,NEUTRAL
7153,black dog walking tall grass,black dog walking tall grass,4.9,ENTAILMENT
7155,black dog sprinting grass,black dog running grass,4.5,ENTAILMENT
7156,black dog running grass,black dog running grass,3.1,CONTRADICTION
7161,black dog running grass,black dog walking tall grass,4.2,CONTRADICTION
7164,black climber rocking dog,black dog climbing rock,1.9,NEUTRAL
7165,dog standing two front paws rock field,dog standing two front paws rock field,5,ENTAILMENT
7166,dog standing two front paws rock field,dog standing two front paws rock field,4.6,CONTRADICTION
7185,two small boys dressed tuxedos sitting red carpeted floor,two small boys dressed tuxedos standing red carpeted floor,3.9,NEUTRAL
7186,two small boys dressed tuxedos sitting red carpeted floor,boys dressed carpet sitting two red tuxedos,3.1,NEUTRAL
7189,boys dressed carpet sitting two red tuxedos,two little boys wearing tuxedos,3.215,NEUTRAL
7196,man standing sidewalk,man sitting sidewalk,3.9,NEUTRAL
7200,man standing sidewalk,man standing next bus,2.3,NEUTRAL
7204,dog muzzle blue jacket running around court,dog muzzle blue jacket running around yard,4.2,NEUTRAL
7205,dog muzzle blue jacket resting yard,dog muzzle blue jacket running around yard,3.6,NEUTRAL
7208,dog blue blanket running grass,dog muzzle blue jacket resting yard,2.7,NEUTRAL
7209,dog blue blanket running grass,dog blue muzzle running around yard jacket,3.3,NEUTRAL
7210,dog blanket dyed blue running grass,dog muzzle blue jacket running around yard,3.35,NEUTRAL
7211,dog muzzle blue jacket running around yard,dog blue blanket running grass,2.9,NEUTRAL
7213,brown dog running breathlessly across yard toy mouth,brown dog running across yard toy mouth,4.5,ENTAILMENT
7217,colored toy carried brown dog grass,brown dog running across yard toy mouth,4.1,NEUTRAL
7218,brown dog running across yard toy mouth,brown dog dropping colored toy mouth,4.1,NEUTRAL
7219,brown dog running breathlessly across yard toy mouth,brown dog carrying colored toy grass,3.9,NEUTRAL
7221,brown dog running across yard toy mouth,brown dog carrying colored toy grass,4,NEUTRAL
7222,person green shirt jumping high grass,person green shirt jumping high grass,4.9,ENTAILMENT
7224,person green shirt jumping high grass,person without shirt jumping high green grass,3.6,CONTRADICTION
7226,young boy jumping air knees bent arms spread,young boy jumping air knees bent arms spread,3.5,CONTRADICTION
7229,person green shirt jumping high grass,young boy jumping air knees bent arms spread,3,NEUTRAL
7230,person green shirt jumping onto grass,young boy jumping air knees bent arms spread,2.5,NEUTRAL
7234,dog missing ball mid air,dog catching ball mid air,3.4,CONTRADICTION
7235,dog catching ball mid air,dog caught mid air ball,3.2,NEUTRAL
7237,brown white dog jumping air tennis ball mouth,brown white dog resting ground tennis ball mouth,3.4,CONTRADICTION
7239,dog catching ball mid air,brown white dog resting ground tennis ball mouth,3.2,NEUTRAL
7240,brown white dog jumping air tennis ball mouth,ball caught dog mid air,3.7,NEUTRAL
7241,brown white dog jumping air tennis ball mouth,dog missing ball mid air,3.3,NEUTRAL
7242,brown white dog jumping air tennis ball mouth,dog caught mid air ball,3.6,ENTAILMENT
7246,woman speaking loudly cell phone keeping purse yellow bag near ledge,woman speaking cell phone keeping purse yellow bag near ledge,4.7,ENTAILMENT
7252,woman shirt dyed black sitting next fluorescent green bag,woman speaking cell phone keeping purse yellow bag near ledge,2.8,NEUTRAL
7262,man wheelie mountain bike,man riding bicycle one wheel,4.2,NEUTRAL
7267,brown duck green head flapping wings water,brown duck green head flapping wings water,3,CONTRADICTION
7268,bird fiercely flapping wings water,bird flapping wings water,4.7,ENTAILMENT
7269,bird resting wings water,bird flapping wings water,3.7,NEUTRAL
7270,bird fiercely flapping wings water,brown duck green head flapping wings water,4.2,NEUTRAL
7271,bird resting wings water,brown duck green head flapping wings water,3,NEUTRAL
7274,brown duck green head flapping wings water,bird flapping wings water,4.3,ENTAILMENT
