pair_ID,sentence_A,sentence_B,relatedness_score,entailment_judgment
6379,surfer leaning surfboard wall,surfer leaning surfboard,3.5,NEUTRAL
6380,surfer leaning surfboard,man wearing wetsuit riding surfboard,2.9,NEUTRAL
6383,surfer leaning surfboard,person wearing wetsuit riding surfboard,2.985,NEUTRAL
6384,man lying naked near surfboard,surfer leaning surfboard,2.6,NEUTRAL
6388,people walking road beside beautiful waterfall,"people walking road beside waterfall, beautiful",4.9,ENTAILMENT
6389,people walking road beside beautiful waterfall,people walking road beside beautiful waterfall,3,CONTRADICTION
6391,waterfall flowing shallow pool,people walking road beside beautiful waterfall,2,NEUTRAL
6393,waterfall flowing shallow pool,people walking road beside beautiful waterfall,2.7,NEUTRAL
6398,sheepdog dispersing herd sheep,sheepdog grouping herd sheep,4,NEUTRAL
6399,sheepdog grouping herd sheep,dog herding pack white sheep dusty farm,4.2,NEUTRAL
6400,dog herding pack white sheep dusty farm,sheepdog dispersing herd sheep,4.4,NEUTRAL
6401,sheepdog grouping herd sheep,dog herding group white sheep dusty farm,3.8,NEUTRAL
6403,sheepdog grouping herd sheep,dog herding pack white sheep dusty farm,4.1,NEUTRAL
6406,yellow palm front building one dark skinned male standing next,dark skinned male standing one hand front yellow building,3.2,NEUTRAL
6408,black man break dancing pavement,black man walking pavement,3.3,NEUTRAL
6409,dark skinned male standing one hand front yellow building,black man skillfully break dancing pavement,2.3,NEUTRAL
6410,black man walking pavement,dark skinned male standing one hand front yellow building,2.8,NEUTRAL
6413,black man break dancing pavement,yellow palm front building one dark skinned male standing next,2,NEUTRAL
6414,black man break dancing pavement,dark skinned male standing one hand front yellow building,3.9,NEUTRAL
6415,bike ridden person,person riding bike,5,ENTAILMENT
6416,person riding bike,person riding bike,3.7,CONTRADICTION
6418,bike rider black red uniform standing dirt bike,bike rider black red uniform jumping dirt bike,3.9,NEUTRAL
6422,person riding bike,black bike rider red bike uniform standing dirt,2.7,NEUTRAL
6425,person riding bike,bike rider black red uniform standing dirt bike,3.4,NEUTRAL
6427,man purple suit standing purple case playing guitar,man purple suit standing purple case playing guitar,3.6,CONTRADICTION
6428,"guitar played man, guitar case open donations",man playing guitar guitar case open donations,5,ENTAILMENT
6430,man playing guitar guitar case open donations,man opening guitar donations plays case,2.7,NEUTRAL
6431,"guitar played man, guitar case open donations",man purple suit standing purple case playing guitar,3.4,NEUTRAL
6433,man purple suit standing purple case playing guitar,man opening guitar donations plays case,3.1,NEUTRAL
6435,man playing guitar guitar case open donations,man purple suit standing purple case playing guitar,3.4,NEUTRAL
6436,man purple suit standing purple case playing guitar,man playing guitar guitar case open donations,4.1,NEUTRAL
6437,two adults sitting chairs watching ocean,adults sitting chairs watching ocean,4.7,ENTAILMENT
6438,nobody sitting chairs watching ocean,two adults sitting chairs watching ocean,4.1,CONTRADICTION
6439,couple sitting patio staring ocean,couple sitting patio looking ocean,4.7,ENTAILMENT
6440,couple standing patio looking sky,couple sitting patio looking ocean,3.1,NEUTRAL
6441,couple sitting patio staring ocean,two adults sitting chairs watching ocean,3.5,NEUTRAL
6442,couple standing patio looking sky,two adults sitting chairs watching ocean,2.3,NEUTRAL
6445,couple sitting patio looking ocean,two adults sitting chairs watching ocean,3.5,NEUTRAL
6446,"small boy shirt, yellow, laughing beach",small boy yellow shirt laughing beach,5,ENTAILMENT
6449,little boy wearing yellow tank top laughing,little boy topless serious,2.7,NEUTRAL
6451,small boy yellow shirt laughing beach,little boy wearing yellow tank top laughing,3.8,NEUTRAL
6453,small boy yellow shirt laughing beach,laughing boy yellow tank wearing top,3.1,NEUTRAL
6455,little boy wearing yellow tank top laughing,small boy yellow shirt laughing beach,3.6,NEUTRAL
6456,little boy wearing yellow tank top laughing,small boy yellow shirt laughing beach,4.1,NEUTRAL
6457,orange rescue boat rushing across water,"rescue boat, orange, rushing across water",5,ENTAILMENT
6459,two men riding orange raft beach,two men riding orange raft shore,4.33,NEUTRAL
6461,two men riding orange raft shore,two men rafting near rider orange shore,3.6,NEUTRAL
6462,orange rescue boat rushing across water,two men riding orange raft beach,3.4,NEUTRAL
6464,orange rescue boat rushing across water,two men rafting near rider orange shore,2.5,NEUTRAL
6465,two men riding orange raft shore,"rescue boat, orange, rushing across water",3.5,NEUTRAL
6466,two men riding orange raft shore,orange rescue boat rushing across water,3,NEUTRAL
6472,dog dyed red vest running field,dog long hair red vest running grass,4,NEUTRAL
6473,dog long hair red vest running grass,dog red vest running field,3.9,NEUTRAL
6474,dog really long hair red vest running grass,dog red vest running field,4.3,ENTAILMENT
6475,dog red vest running field,dog long hair red vest sitting grass,3.6,NEUTRAL
6476,dog long hair red vest running grass,dog red vest running field,4.3,ENTAILMENT
6479,person standing dangerously white ice,person standing white ice,4.3,ENTAILMENT
6481,person standing dangerously white ice,person standing vast field glacial ice,4,NEUTRAL
6483,one person standing vast field glacial ice,person standing white ice,4,NEUTRAL
6484,person standing white ice,person standing vast field glacial ice,3.6,NEUTRAL
6485,person standing vast field glacial ice,person standing white ice,4.4,ENTAILMENT
6486,blond boy sliding dune sand skateboard,blond boy sliding sand dune skateboard,4.9,ENTAILMENT
6487,blond boy walking sand dune skateboard,blond boy sliding sand dune skateboard,3.5,NEUTRAL
6490,blond boy sliding sand dune skateboard,woman swiftly snowboarding incline another woman standing behind,1.6,NEUTRAL
6492,blond boy sliding dune sand skateboard,woman snowboarding incline another woman standing behind,1.9,NEUTRAL
6493,woman snowboarding incline another woman standing behind,blond boy walking sand dune skateboard,1.3,NEUTRAL
6494,woman snowboarding incline another woman standing behind,blond boy sliding sand dune skateboard,1.1,NEUTRAL
6498,man putting electronic device,man holding electronic device,4.2,CONTRADICTION
6501,man putting electronic device,man taking picture another guy,1.9,NEUTRAL
6502,man taking picture another guy,electronic man held device,1.9,NEUTRAL
6503,picture another guy taken man,man holding electronic device,2.2,NEUTRAL
6504,man holding electronic device,man taking picture another guy,2.185,NEUTRAL
6505,man taking picture another guy,man holding electronic device,3.4,ENTAILMENT
6507,little black dog chasing little brown dog,little black dog chasing little brown dog,4.2,CONTRADICTION
6509,brown dog black dog far grass,brown dog black dog grass,4.2,CONTRADICTION
6512,"dog, little black, chasing little brown dog",brown dog black dog grass,4,NEUTRAL
6515,girl brown dress surrounded children closing eyes,children surrounding girl brown dress closing eyes,4.8,ENTAILMENT
6516,girl brown dress surrounded children closing eyes,girl brown dress surrounded children closing eyes,3.7,CONTRADICTION
6518,sun shining face girl dyed yellow dress,sun shining face girl yellow dress,4.8,ENTAILMENT
6519,sun shining face girl yellow dress,sun shining face girl yellow dress,4.2,CONTRADICTION
6520,girl brown dress surrounded children closing eyes,sun shining face girl dyed yellow dress,2.7,NEUTRAL
6522,sun shining face girl yellow dress,children surrounding girl brown dress closing eyes,1.8,NEUTRAL
6523,sun shining face girl yellow dress,girl brown dress surrounded children closing eyes,2.1,NEUTRAL
6524,sun shining face girl yellow dress,girl surrounding brown dressed children closing eyes,1.9,NEUTRAL
6525,sun shining face girl yellow dress,girl brown dress surrounded children closing eyes,2.5,NEUTRAL
6526,women wearing bunny ears race numbers curiously pointing something distance,women wearing bunny ears race numbers pointing something distance,4.7,ENTAILMENT
6528,group women wearing pink bunny ears pointing right,several women wearing pink bunny ears pointing right,4.9,ENTAILMENT
6530,several women wearing pink bunny ears pointing right,women wearing something right pointing several bunny ears,3.3,NEUTRAL
6533,women wearing bunny ears race numbers pointing something distance,women wearing something right pointing several bunny ears,2.915,NEUTRAL
6534,women wearing bunny ears race numbers curiously pointing something distance,several women wearing pink bunny ears pointing right,3.8,ENTAILMENT
6537,goal guarded hockey player yellow jersey,hockey player yellow jersey guarding goal,4.9,ENTAILMENT
6538,hockey player yellow jersey guarding goal,hockey player yellow jersey guarding goal,3.3,CONTRADICTION
6541,ice hockey goalkeeper wearing yellow jersey defending goal,hockey player yellow jersey guarding goal,4.535,ENTAILMENT
6542,ice hockey goalkeeper wearing yellow jersey defending goal,hockey player yellow jersey guarding goal,4.1,CONTRADICTION
6547,young child standing front trees,young child standing front trees,3.7,CONTRADICTION
6551,young child standing front trees,small boy sitting forest,2.8,NEUTRAL
6553,small boy standing forest,young child standing front trees,3.4,NEUTRAL
6556,two people looking gold statue,two people ignoring nearby gold statue,3.6,CONTRADICTION
6560,two young men sitting outside near golden statue,two people looking gold statue,4,NEUTRAL
6561,two young men playing outside near golden statue,two people looking statue made gold,3.6,NEUTRAL
6562,two young men playing outside near golden statue,two people ignoring nearby gold statue,3.2,NEUTRAL
6564,bicyclist speeding city street,bicyclist riding city street,3.9,ENTAILMENT
6570,woman wearing blue helmet riding bicycle parking lot,bicyclist riding city street,2.75,NEUTRAL
6571,bicyclist riding city street,woman parking blue bicycle wearing lots riding helmets,2.4,NEUTRAL
6573,woman wearing blue helmet riding bicycle parking lot,bicyclist riding city street,3.3,ENTAILMENT
6574,woman wearing blue helmet riding bicycle parking lot,bicyclist riding city street,3.2,NEUTRAL
6581,tan dog watching brown dog swimming pond,"pet dog standing bank looking another dog, brown, pond",3.8,NEUTRAL
6583,pet dog standing bank looking another brown dog pond,tan dog watching brown dog swimming pond,3.6,NEUTRAL
6585,young girl dancing,young girl standing still,3,NEUTRAL
6586,young girl standing challengingly one leg,young girl standing one leg,4.2,ENTAILMENT
6587,young girl standing one leg,young girl standing legs,4,CONTRADICTION
6594,bee taking yellow flower,bee clinging yellow flower,3.4,NEUTRAL
6596,small bee landing bunch yellow flowers,small bee landing bunch yellow flowers,3.7,CONTRADICTION
6601,small bee landing bunch yellow flowers,bee clinging yellow flower,3.985,NEUTRAL
6602,people treading snow landscape beautiful snowy,people treading snow beautiful snowy landscape,5,ENTAILMENT
6608,four people walking across thick snow sun setting,people treading snow landscape beautiful snowy,3.9,NEUTRAL
6609,four people walking across thick snow sun setting,nobody treading snow beautiful snowy landscape,3.3,NEUTRAL
6611,young boys posing green soccer ball park,young kids posing green soccer ball park,4.2,ENTAILMENT
6612,young boys posing green soccer ball park,young boys posing green soccer ball park,3.5,CONTRADICTION
6613,four boys kneeling next front ball,boys kneeling next front ball,4.5,ENTAILMENT
6616,boys kneeling next front ball,young boys posing green soccer ball park,2.9,NEUTRAL
6621,tan dog resting near brush,tan dog running brush,4,NEUTRAL
6622,white dog beige spots running field,white dog beige spots speeding field,4.7,ENTAILMENT
6623,white dog beige spots running field,white dog beige spots running field,3.6,CONTRADICTION
6624,tan dog running brush,white dog beige spots speeding field,3.1,NEUTRAL
6627,white dog beige spots running field,tan dog resting near brush,3.1,NEUTRAL
6628,white dog beige spots running field,tan dog running brush,3,NEUTRAL
6629,horse rider leaping quickly barrier,horse rider leaping barrier,4.4,ENTAILMENT
6630,horse rider leaping barrier,horse rider leaping barrier,3.8,CONTRADICTION
6633,horse leaping hurdle rider back,horse rider falling hurdle,2.8,NEUTRAL
6636,horse leaping hurdle rider back,horse rider leaping quickly barrier,4.4,NEUTRAL
6637,horse rider leaping barrier,horse leaping hurdle rider back,4.6,CONTRADICTION
6639,horse leaping hurdle rider back,horse rider leaping barrier,4.6,ENTAILMENT
6641,football players red white jumping hugging,football players red white jumping hugging,3.885,CONTRADICTION
6642,two teammates lifting football player red white uniform,football player red white uniform lifted two teammates,4.9,ENTAILMENT
6643,football player red white uniform lifted two teammates,football player red white uniform pulled two teammates,3.2,CONTRADICTION
6645,football players red white jumping hugging,football player red white uniform pulled two teammates,3.8,NEUTRAL
6650,two teenage girls wearing fancy dresses event,two old ladies wearing worn dresses home,2.8,NEUTRAL
6651,woman white dress woman blue dress standing stage,woman white clothing woman blue dress standing stage,4.9,ENTAILMENT
6652,woman white dress woman blue dress standing beside stage,woman white dress woman blue dress standing stage,4.1,NEUTRAL
6653,white woman standing woman dressed blue stage,woman white dress woman blue dress standing stage,3.7,NEUTRAL
6654,two teenage girls wearing fancy dresses event,woman white clothing woman blue dress standing stage,2.15,NEUTRAL
6655,two teenage girls wearing fancy dresses event,woman white dress woman blue dress standing beside stage,3.65,NEUTRAL
6660,two women black hair standing steadily front plywood wall,two women black hair standing front plywood wall,4.565,ENTAILMENT
6661,woman black hair standing front plywood wall,two women black hair standing front plywood wall,3.6,CONTRADICTION
6662,"two women folded arms, young, looking screen",two young women folded arms looking screen,5,ENTAILMENT
6663,two young women folded arms looking away screen,two young women folded arms looking screen,3.7,CONTRADICTION
6666,two women black hair standing steadily front plywood wall,two young women folded arms looking screen,2.5,NEUTRAL
6667,two young women folded arms looking screen,woman black hair standing front plywood wall,2.1,NEUTRAL
6668,two young women folded arms looking screen,two women black hair standing front plywood wall,2.6,NEUTRAL
6672,classroom full students looking direction inside bamboo structure,classroom full students looking direction inside bamboo structure,3.6,CONTRADICTION
6676,group students uniforms ignoring front class,classroom full students looking direction inside bamboo structure,2.6,NEUTRAL
6677,group students uniforms listening attentively front class,classroom full students looking direction inside bamboo structure,2.8,NEUTRAL
6679,boy jumping platform two boys standing watching,boy jumping platform two boys sitting absentmindedly,4,NEUTRAL
